27,1673,0.008971
27,319,0.046574
27,628,0.003505
27,62,0.015531
28,303,0.045429
29,1736,0.012151
29,754,0.013694
29,984,0.024011
29,1033,0.007918
29,1867,0.005041
29,1706,0.031156
29,176,0.005682
29,717,0.007436
29,654,0.025576
29,432,0.003700
29,1249,0.236290
29,928,0.073637
29,1308,0.012130
29,1287,0.005061
29,605,0.017892
29,868,0.013194
29,996,0.020480
29,188,0.048210
29,1739,0.019595
29,669,0.022738
29,798,0.079210
29,628,0.005850
29,1383,0.014009
29,769,0.011975
29,880,0.027752
29,592,0.008465
29,477,0.039891
29,1007,0.020931
29,35,0.005747
29,567,0.035214
29,957,0.007287
29,686,0.072813
29,823,0.014857
29,1660,0.013506
29,265,0.015674
29,67,0.003386
29,1589,0.009732
29,817,0.059408
29,1169,0.018580
29,245,0.066907
29,899,0.012147
29,1411,0.015965
29,849,0.194977
29,1871,0.002606
29,698,0.028035
29,57,0.065788
29,638,0.022174
29,290,0.017952
29,1785,0.017255
29,1726,0.005432
29,517,0.035047
29,467,0.079485
29,1598,0.021057
29,1483,0.038573
29,404,0.009483
29,1911,0.089515
29,1670,0.010108
30,312,0.062050
31,1739,0.044824
31,1201,0.018610
31,319,0.048834
32,1226,0.023540
33,823,0.043100
33,1193,0.005396
33,530,0.003186
33,1867,0.006439
33,1177,0.007980
33,560,0.053360
33,352,0.003128
33,989,0.018349
33,654,0.017284
33,924,0.067495
33,1662,0.105715
33,84,0.014985
33,928,0.009052
33,127,0.008398
33,1287,0.010270
33,1279,0.084337
33,1312,0.047792
33,1207,0.083389
33,493,0.008885
33,1015,0.007749
33,180,0.049021
33,1694,0.025141
33,1095,0.007408
33,869,0.018227
33,1232,0.050136
33,1700,0.003668
33,874,0.030424
33,743,0.007949
33,769,0.013732
33,880,0.017529
33,317,0.016581
33,777,0.020606
33,424,0.008279
33,1388,0.010741
33,747,0.007277
33,810,0.044252
33,679,0.002727
33,322,0.031131
33,324,0.016303
33,751,0.106174
33,1221,0.059524
33,1660,0.076736
33,148,0.006044
33,688,0.003211
33,479,0.006625
33,589,0.025064
33,101,0.003196
33,102,0.011633
33,575,0.010257
33,455,0.013822
33,1467,0.018688
33,457,0.019511
33,205,0.016916
33,899,0.013157
33,106,0.030174
33,1844,0.003141
33,1179,0.007434
33,1180,0.024768
33,698,0.049205
33,1784,0.048204
33,219,0.019519
33,1361,0.043769
33,1266,0.190286
33,1476,0.030110
33,1372,0.128653
33,332,0.005286
33,337,0.064364
33,209,0.012358
33,492,0.008816
33,893,0.121097
33,1290,0.010819
33,1236,0.005551
33,439,0.024757
35,709,0.047266
35,1673,0.026420
35,912,0.010778
35,1727,0.037477
35,1228,0.049592
35,432,0.032208
35,1254,0.031530
35,549,0.030669
35,1785,0.006583
35,340,0.039333
35,1293,0.055160
35,353,0.021076
35,289,0.006301
35,1829,0.028791
35,1414,0.019279
35,628,0.055259
35,403,0.030592
35,1872,0.026333
35,951,0.007711
1595,1739,0.015086
37,1673,0.019910
37,628,0.044131
37,61,0.003368
38,78,0.056714
38,1733,0.050493
38,1842,0.008526
38,845,0.043946
38,1426,0.003919
38,290,0.018533
38,1269,0.005887
38,533,0.011739
38,270,0.002055
38,1038,0.020513
38,1652,0.015745
38,894,0.013210
38,766,0.013973
38,1654,0.021685
38,1084,0.027170
38,422,0.006362
38,506,0.087362
38,970,0.043086
38,1065,0.122857
38,1650,0.022321
38,1688,0.013957
38,1814,0.065881
38,1265,0.012295
38,1756,0.015958
38,1454,0.011015
38,1374,0.008458
38,1872,0.031028
38,1203,0.004986
38,1569,0.010310
38,732,0.012373
38,1072,0.036098
38,221,0.011098
38,682,0.047845
38,1724,0.139318
38,1054,0.002451
38,1516,0.010265
38,428,0.035368
38,1322,0.015052
38,676,0.007884
40,62,0.004474
41,1374,0.002264
42,914,0.011644
42,1205,0.011278
42,928,0.016094
43,315,0.015396
43,119,0.003287
43,762,0.023097
43,176,0.012386
43,1157,0.016226
43,894,0.051134
43,86,0.018731
43,817,0.036535
43,751,0.008131
43,1433,0.068902
43,455,0.024120
43,928,0.008518
43,127,0.032246
43,467,0.068683
43,899,0.042995
43,240,0.013706
43,1845,0.005185
43,1132,0.111633
43,428,0.164048
43,1758,0.001953
43,1726,0.007404
43,1476,0.016541
43,1079,0.067492
43,1787,0.026519
43,1763,0.010889
43,87,0.023638
43,197,0.076424
44,319,0.067293
44,432,0.014177
44,1240,0.171786
44,1444,0.010180
45,216,0.012895
45,704,0.034809
45,1469,0.040236
45,1739,0.020349
45,1872,0.086721
45,1153,0.088590
45,1507,0.052325
45,1374,0.054161
45,1892,0.002499
45,1275,0.222373
45,1063,0.030332
45,913,0.013869
45,921,0.047246
45,1542,0.014356
47,628,0.015925
636,628,0.060001
636,1240,0.029915
636,867,0.021625
636,617,0.005591
51,563,0.081975
51,319,0.004563
51,497,0.031429
54,1673,0.014330
54,1841,0.005837
55,1410,0.028946
56,86,0.028280
57,1643,0.072196
57,1410,0.019388
57,628,0.018139
57,1739,0.008141
57,62,0.027072
58,71,0.046582
59,805,0.260656
59,1692,0.075804
59,1079,0.006209
59,679,0.191394
59,628,0.006428
59,1226,0.047155
59,1293,0.002795
59,780,0.009147
59,1390,0.102719
59,1643,0.024278
59,689,0.017333
59,1416,0.013945
60,780,0.004931
60,1416,0.004370
60,738,0.003725
61,1826,0.055532
61,286,0.009328
61,409,0.002828
61,587,0.026015
61,530,0.038357
61,712,0.040106
61,1550,0.074328
61,1426,0.007554
61,923,0.016991
61,654,0.020846
61,536,0.009497
61,298,0.082089
61,358,0.008322
61,1365,0.094492
61,370,0.004688
61,928,0.010697
61,726,0.409511
61,426,0.004585
61,155,0.009724
61,1047,0.040350
61,428,0.010374
61,663,0.133747
61,1049,0.016978
61,188,0.012229
61,147,0.036240
61,1666,0.012925
61,611,0.055229
61,1160,0.020673
61,816,0.019530
61,1150,0.027935
61,440,0.028285
61,1105,0.149053
61,1640,0.059112
61,777,0.126884
61,140,0.020821
61,1621,0.007674
61,448,0.009884
61,1389,0.002925
61,1711,0.078531
61,1166,0.006547
61,565,0.032509
61,1167,0.002753
61,567,0.025457
61,261,0.028994
61,1274,0.037218
61,205,0.012129
61,264,0.008590
61,1539,0.034103
61,689,0.010424
61,1815,0.056866
61,1402,0.010072
61,340,0.010009
61,1903,0.054012
61,1467,0.004039
61,36,0.007272
61,1470,0.014424
61,1845,0.001147
61,1179,0.010107
61,1392,0.014170
61,698,0.010015
61,1232,0.012403
61,1140,0.020259
61,404,0.003339
61,162,0.311560
61,1687,0.072643
61,513,0.073751
61,278,0.026895
61,410,0.061197
61,1734,0.012417
61,524,0.007437
61,840,0.075955
61,1441,0.101634
61,648,0.005914
62,306,0.010188
62,590,0.037294
62,1549,0.021352
62,1802,0.027085
62,716,0.013947
62,758,0.010758
62,988,0.044447
62,1429,0.007904
62,952,0.047485
62,1037,0.074298
62,358,0.022240
62,542,0.022897
62,1765,0.022377
62,127,0.010052
62,1259,0.014817
62,859,0.011264
62,491,0.022699
62,1814,0.021248
62,731,0.024855
62,246,0.006447
62,1693,0.049602
62,996,0.019187
62,733,0.162727
62,998,0.019136
62,1865,0.018757
62,1099,0.001852
62,496,0.004800
62,615,0.025249
62,1851,0.016078
62,883,0.006308
62,173,0.089043
62,1621,0.011415
62,1320,0.064530
62,141,0.042784
62,1328,0.038860
62,1513,0.010866
62,1660,0.038458
62,504,0.082271
62,631,0.042816
62,1514,0.005702
62,1801,0.045723
62,1721,0.026410
62,765,0.010445
62,1265,0.026388
62,1179,0.008283
62,640,0.092431
62,1128,0.014872
62,1476,0.163162
62,644,0.010688
62,536,0.021881
62,409,0.010781
62,650,0.019524
62,1739,0.012177
62,1317,0.020342
62,67,0.003102
62,1869,0.009906
62,274,0.064665
62,1144,0.010309
62,534,0.008108
62,1618,0.022212
62,407,0.034676
62,1142,0.020419
62,1842,0.005785
62,475,0.003603
62,1502,0.024554
62,182,0.005556
62,933,0.162300
62,1047,0.037810
62,611,0.026095
62,1507,0.014054
62,188,0.023616
62,1376,0.038094
62,162,0.028931
62,1787,0.005031
62,1762,0.014368
62,1634,0.027409
62,1264,0.016998
62,316,0.034454
62,1455,0.018094
62,1517,0.008434
62,1638,0.046348
62,547,0.097132
62,1850,0.034500
62,201,0.027634
62,1811,0.041123
62,94,0.013837
62,322,0.234006
62,1058,0.015177
62,1523,0.007335
62,823,0.032287
62,207,0.030442
62,1563,0.006877
62,1270,0.016155
62,962,0.002806
62,159,0.020600
62,878,0.106107
62,969,0.005186
62,305,0.004283
62,1906,0.010706
62,1180,0.015262
62,840,0.016985
62,1286,0.020408
62,467,0.013333
62,688,0.145436
62,1874,0.035875
62,1469,0.060643
62,470,0.018811
62,1668,0.006806
63,231,0.005194
63,1199,0.019740
63,628,0.009239
63,1226,0.007003
63,1732,0.005858
64,1147,0.022836
64,1502,0.007173
64,290,0.067764
64,1009,0.036341
64,502,0.062201
64,1660,0.061374
64,504,0.020637
64,577,0.029098
64,1543,0.023760
64,657,0.005654
64,318,0.041467
64,486,0.011746
64,1280,0.132065
64,1721,0.011684
64,1311,0.019123
64,1533,0.004122
64,864,0.107296
64,1196,0.010193
64,250,0.017997
64,110,0.005172
64,1761,0.004576
64,1053,0.109331
64,1609,0.061132
64,388,0.045710
65,109,0.014503
65,1374,0.041511
65,1739,0.016400
65,704,0.049251
1623,689,0.023534
1623,1739,0.061404
66,675,0.036128
67,628,0.102263
67,497,0.003097
67,1275,0.034766
67,1370,0.032021
67,549,0.182114
67,86,0.061369
67,675,0.041552
67,1804,0.006690
67,1108,0.014328
67,412,0.015791
67,153,0.016729
67,1634,0.004663
67,1643,0.004820
67,689,0.011163
67,694,0.005304
67,704,0.010131
67,1673,0.009831
67,1717,0.039068
67,720,0.044606
67,1201,0.020521
67,853,0.018937
67,912,0.045913
67,1726,0.008579
67,282,0.019115
67,289,0.021970
67,1767,0.026626
67,827,0.063583
67,353,0.039538
67,879,0.030181
67,1829,0.023172
67,1414,0.054323
67,1872,0.005395
67,1374,0.004051
67,1375,0.030061
67,913,0.007792
67,1416,0.027532
68,628,0.022077
70,1673,0.113661
70,1254,0.015404
70,1240,0.038234
70,1870,0.014881
71,467,0.018337
71,127,0.007395
71,1422,0.020443
71,1320,0.008722
71,1297,0.061742
71,1476,0.103597
71,1692,0.041134
71,1829,0.005920
71,494,0.019710
73,290,0.016055
73,127,0.028042
73,412,0.012077
73,1721,0.021182
73,235,0.010404
74,1643,0.016980
74,1829,0.077742
74,867,0.012764
74,879,0.027391
75,305,0.011436
75,564,0.042108
75,682,0.057807
75,901,0.039702
75,685,0.006883
75,1485,0.051763
76,1643,0.024913
76,1739,0.003508
76,1390,0.033112
77,460,0.002778
78,628,0.087017
78,1374,0.009970
78,1892,0.023652
78,827,0.088610
78,1726,0.008935
78,689,0.013506
79,1374,0.015686
80,689,0.025686
82,1390,0.029459
82,1410,0.005367
82,628,0.005215
83,467,0.005727
83,1476,0.397669
83,1821,0.007447
83,781,0.066308
83,471,0.025607
83,1758,0.006744
83,127,0.115748
991,403,0.019050
86,1734,0.019988
86,915,0.079600
86,1797,0.009056
86,1614,0.040468
86,982,0.037449
86,866,0.004063
86,677,0.041026
86,781,0.149826
86,1491,0.005134
86,1245,0.015800
86,1554,0.014730
86,717,0.044206
86,1558,0.268118
86,1147,0.027953
86,931,0.017210
86,1433,0.024705
86,423,0.004300
86,127,0.012570
86,1811,0.043317
86,426,0.011282
86,1311,0.012600
86,1860,0.098674
86,428,0.035301
86,843,0.068663
86,1758,0.056172
86,608,0.005402
86,1096,0.017251
86,290,0.116514
86,870,0.010061
86,455,0.019733
86,1160,0.154318
86,1763,0.034273
86,1636,0.009655
86,882,0.026841
86,1621,0.013786
86,554,0.223332
86,1227,0.011636
86,1151,0.061949
86,501,0.015991
86,1646,0.029882
86,1522,0.043976
86,1297,0.048164
86,823,0.049431
86,1660,0.022701
86,1652,0.011033
86,1681,0.023691
86,894,0.054266
86,211,0.002745
86,188,0.061771
86,453,0.031046
86,103,0.009059
86,1019,0.022135
86,36,0.005797
86,1821,0.014064
86,577,0.002195
86,459,0.011785
86,503,0.020750
86,1848,0.007822
86,467,0.002961
86,828,0.056264
86,829,0.014283
86,1604,0.007018
86,1476,0.005740
86,1478,0.016278
86,815,0.145445
86,341,0.008905
88,231,0.027691
88,1199,0.012249
88,580,0.014393
88,1732,0.004824
90,373,0.030172
90,1153,0.002768
90,1374,0.032842
92,1237,0.048136
1880,1254,0.007751
94,231,0.023559
94,1199,0.009481
94,373,0.021342
94,1643,0.024191
94,1185,0.004630
94,319,0.015128
94,1226,0.009135
94,1739,0.008286
94,580,0.009194
94,1732,0.024932
95,289,0.051769
95,954,0.026330
95,1829,0.152839
95,1673,0.015425
95,1726,0.002016
95,1739,0.018343
95,827,0.015485
98,109,0.016442
99,1226,0.004141
100,231,0.025028
101,1673,0.006392
101,1414,0.012552
101,628,0.041556
101,954,0.020899
101,827,0.063122
102,358,0.025211
102,879,0.037814
102,679,0.019598
102,1414,0.011737
102,1050,0.044790
102,780,0.023305
102,1374,0.025803
102,689,0.041926
102,1285,0.017835
103,216,0.029033
103,1471,0.023707
103,514,0.014598
103,538,0.022113
103,549,0.010641
103,1507,0.008454
103,1050,0.018040
103,1804,0.042147
103,1063,0.006720
103,410,0.031985
103,1753,0.114178
103,805,0.012122
103,611,0.010142
103,182,0.028383
103,1634,0.075293
103,689,0.005308
103,704,0.011108
103,492,0.017832
103,1667,0.030707
103,1469,0.010410
103,720,0.007926
103,675,0.008612
103,904,0.025075
103,289,0.014156
103,1739,0.012580
103,297,0.014296
103,789,0.004926
103,1767,0.021399
103,319,0.070021
103,1275,0.016647
103,396,0.030503
103,400,0.006787
103,403,0.027472
103,412,0.007633
103,921,0.016996
103,1872,0.001367
103,1374,0.010951
103,951,0.009214
103,1892,0.002955
103,159,0.017614
103,1870,0.018539
104,460,0.046849
104,1643,0.034395
104,1374,0.035215
104,1739,0.003408
104,1185,0.114847
106,1085,0.008844
106,1864,0.018318
106,679,0.035369
106,1726,0.033026
106,1275,0.007273
106,1739,0.013674
106,1507,0.013414
106,1374,0.099914
106,1050,0.008082
106,913,0.026466
107,675,0.026475
107,1374,0.061568
107,1667,0.004836
109,1422,0.003490
109,1147,0.064166
109,982,0.087561
109,319,0.059600
109,1297,0.008062
109,682,0.320355
109,202,0.050685
109,1551,0.017768
109,1196,0.004774
109,1359,0.015424
109,207,0.011893
109,1327,0.020457
109,413,0.014432
109,656,0.016956
109,557,0.144535
109,467,0.017480
109,1311,0.237730
109,1194,0.013438
109,677,0.251744
109,1207,0.028346
109,1374,0.038410
109,1443,0.017820
109,608,0.017502
109,290,0.021989
109,607,0.010314
109,1536,0.017688
109,504,0.012673
109,1476,0.012776
109,1157,0.050039
109,471,0.085017
109,759,0.035727
109,372,0.010408
109,1727,0.095358
109,1385,0.021030
110,312,0.008974
110,1414,0.007233
110,340,0.012729
111,1374,0.008997
1865,383,0.004330
1865,628,0.010736
1865,827,0.050112
1391,982,0.014529
1391,196,0.008746
113,1374,0.061402
114,628,0.006168
114,353,0.011655
114,1370,0.112761
114,432,0.018298
114,580,0.017881
115,1643,0.014134
115,216,0.020524
116,216,0.001230
116,1414,0.065511
116,1370,0.011351
116,628,0.042962
116,1726,0.020222
116,1872,0.002131
116,1237,0.032742
116,1767,0.008714
117,1829,0.036159
119,1254,0.075225
120,460,0.112191
120,282,0.025890
120,1374,0.023382
122,431,0.029991
122,443,0.007936
122,738,0.001030
124,1673,0.034491
124,1200,0.027084
124,1374,0.015462
124,1416,0.009297
126,319,0.079805
126,1739,0.009155
127,351,0.008753
127,1050,0.026737
127,1054,0.009421
127,584,0.022416
127,1063,0.010109
127,1079,0.026213
127,1829,0.008748
127,1108,0.028096
127,143,0.015450
127,153,0.026212
127,498,0.051445
127,170,0.121638
127,182,0.013065
127,1469,0.021091
127,216,0.006875
127,492,0.003300
127,262,0.013831
127,263,0.007103
127,1228,0.125534
127,282,0.083130
127,1254,0.004063
127,319,0.094723
127,340,0.034569
127,358,0.048854
127,373,0.010318
127,396,0.005967
127,400,0.017252
127,403,0.023067
127,412,0.003437
127,1892,0.007102
127,1374,0.005095
127,433,0.006446
127,750,0.069654
127,705,0.114235
127,853,0.049478
127,453,0.004577
127,921,0.009852
127,479,0.079190
127,497,0.044896
127,554,0.019680
127,1464,0.007843
127,1717,0.018397
127,1197,0.003530
127,1471,0.062198
127,1275,0.003882
127,1293,0.014402
127,1507,0.031418
127,563,0.010433
127,1542,0.045838
127,410,0.026003
127,1753,0.007338
127,600,0.080266
127,611,0.015711
127,628,0.001022
127,1072,0.014441
127,1615,0.022784
127,1624,0.007113
127,1639,0.018924
127,1643,0.016855
127,689,0.004286
127,704,0.004905
127,1667,0.145797
127,713,0.039577
127,720,0.051094
127,1692,0.028490
127,1726,0.021789
127,1739,0.004004
127,951,0.199855
127,789,0.006506
127,904,0.015329
127,1767,0.004009
127,805,0.012025
127,159,0.009222
127,827,0.007461
127,1785,0.006652
127,1804,0.018241
127,867,0.014240
127,456,0.037343
127,913,0.008806
127,1414,0.009393
127,1854,0.007510
127,1869,0.003580
127,1872,0.007656
127,929,0.064788
127,1902,0.012961
128,679,0.009281
128,383,0.010106
128,1226,0.178633
128,1199,0.005813
128,1201,0.089877
128,231,0.028277
128,1185,0.096630
128,1732,0.172431
131,1254,0.029975
131,549,0.006127
131,912,0.029595
132,1739,0.010045
132,1374,0.037576
133,1444,0.010709
133,432,0.007956
134,584,0.057130
134,1739,0.050880
134,689,0.005805
134,1726,0.013056
134,403,0.014772
139,1414,0.002895
139,628,0.005497
139,1726,0.073905
139,1872,0.038151
139,1634,0.015344
139,1767,0.029335
139,1416,0.004160
141,1673,0.009561
141,216,0.021645
141,904,0.043124
141,1767,0.004487
141,1872,0.058529
141,538,0.004214
141,1507,0.014738
141,1643,0.004098
141,789,0.026229
141,1870,0.048495
142,1739,0.007240
143,467,0.002889
143,1259,0.003937
143,1142,0.009588
143,656,0.016954
143,1280,0.012546
143,1297,0.015027
1615,467,0.011120
1615,465,0.026732
1615,1320,0.010894
1615,781,0.002283
1615,1297,0.014747
1615,1758,0.018636
1615,1259,0.041489
1615,290,0.012405
1615,1502,0.094699
1615,1429,0.010232
1615,893,0.009821
1615,488,0.012387
146,231,0.025900
146,1185,0.001153
146,1199,0.036494
148,403,0.010878
148,1739,0.005220
148,1416,0.068991
150,1673,0.121670
150,738,0.023474
150,1767,0.003325
150,1829,0.013529
150,1414,0.009074
150,1727,0.049812
150,353,0.032380
150,1254,0.053820
150,340,0.037162
151,1240,0.005358
986,1643,0.004541
153,777,0.021058
153,1501,0.371810
153,1147,0.010271
153,467,0.015757
153,529,0.026211
153,810,0.082152
153,1297,0.016847
153,682,0.022806
153,565,0.007634
153,293,0.191185
153,175,0.025481
153,176,0.032630
153,1743,0.017207
153,295,0.022751
153,1306,0.039701
153,1259,0.040309
153,1294,0.017166
153,1374,0.018093
153,975,0.030368
153,1096,0.002952
153,1415,0.033851
153,222,0.005016
153,672,0.006245
153,1053,0.040376
153,743,0.004302
153,1850,0.007506
156,1612,0.076096
156,1295,0.016065
158,231,0.034441
158,1199,0.009061
158,1226,0.005906
158,1185,0.097442
158,1732,0.006392
159,1476,0.013054
159,577,0.023446
159,465,0.037962
159,467,0.144751
159,781,0.111276
159,1297,0.036304
159,1758,0.001816
159,891,0.003479
159,1660,0.004211
159,1699,0.023409
159,705,0.041505
159,879,0.047417
161,1374,0.003205
161,319,0.189405
161,689,0.036085
162,1739,0.015569
163,1804,0.003567
163,805,0.062457
163,1051,0.048239
163,433,0.003670
163,689,0.012562
163,182,0.126277
163,514,0.353926
163,1739,0.023566
164,1185,0.020274
166,1374,0.034815
170,467,0.019876
170,1311,0.030538
170,982,0.007910
170,698,0.369726
170,894,0.013669
170,1196,0.032772
170,1245,0.013210
170,1259,0.004001
170,1660,0.005719
170,471,0.025894
170,318,0.081575
170,1476,0.002245
170,1821,0.005171
170,492,0.065981
170,1763,0.022303
170,1636,0.018831
170,1557,0.031904
173,1854,0.012433
173,689,0.014653
173,1643,0.004788
173,1285,0.044580
173,1072,0.008795
174,1507,0.003795
174,720,0.047318
174,1739,0.008445
174,1469,0.005078
174,538,0.004693
174,1050,0.016992
174,1892,0.024578
174,1829,0.016268
174,1275,0.062888
175,514,0.011860
1115,628,0.004457
1115,827,0.022597
1115,1726,0.040134
1129,679,0.134844
1129,1226,0.005495
178,1892,0.046662
179,318,0.001222
179,1251,0.002662
179,1297,0.058986
179,816,0.024886
179,188,0.002409
179,417,0.024535
179,407,0.020562
179,960,0.007472
179,388,0.005545
179,656,0.091193
179,1464,0.006685
179,1593,0.053236
179,249,0.035901
179,1644,0.015863
179,1423,0.018251
179,1258,0.004054
179,1280,0.029873
179,467,0.044970
179,1345,0.041388
179,1821,0.023277
179,888,0.022591
179,1763,0.014441
179,690,0.028127
182,441,0.012905
182,1376,0.004119
182,1424,0.009177
182,36,0.002240
182,290,0.004007
182,1476,0.014490
182,1259,0.010363
182,1297,0.014339
182,1897,0.010421
182,1660,0.010180
182,654,0.004482
182,1557,0.041802
182,894,0.024728
182,1593,0.033314
182,1811,0.018266
182,305,0.003532
182,905,0.023347
182,1433,0.070388
182,1725,0.035177
182,1758,0.004243
182,1807,0.003416
182,467,0.043644
182,455,0.049731
182,1821,0.043094
182,1763,0.134809
182,1102,0.062912
182,275,0.044066
182,1733,0.022362
183,700,0.060559
185,1739,0.034883
186,1739,0.047965
187,504,0.035544
187,1311,0.009859
187,1005,0.038320
187,682,0.026417
187,1374,0.005325
187,1196,0.017459
188,1673,0.014216
188,1425,0.002688
188,912,0.014100
188,738,0.070857
188,353,0.013581
188,1739,0.009119
188,1726,0.005234
188,549,0.010617
188,289,0.003957
188,584,0.008408
188,827,0.005351
188,1416,0.006666
188,628,0.034157
188,879,0.029119
188,1829,0.009938
188,1414,0.010698
188,1872,0.016501
188,1374,0.039073
188,1634,0.037073
188,1643,0.002521
188,689,0.018559
188,1185,0.020335
189,1414,0.009952
191,1254,0.015478
191,1739,0.034031
192,973,0.005565
193,1649,0.092476
194,1739,0.056118
195,231,0.045358
195,432,0.026240
195,738,0.018829
195,679,0.018926
195,913,0.018402
195,628,0.044526
195,1726,0.010950
195,1732,0.066644
195,1739,0.014503
195,358,0.003783
195,1390,0.022910
195,1649,0.001240
195,689,0.007572
195,1410,0.053334
197,358,0.001545
197,1559,0.007345
197,611,0.031260
197,514,0.004924
197,1624,0.081085
197,1829,0.024911
197,913,0.011073
197,1414,0.053154
198,628,0.089221
199,1226,0.001539
199,1199,0.008805
199,1185,0.008117
199,1732,0.018853
201,289,0.002845
201,1374,0.046828
201,1739,0.033871
201,1643,0.011686
202,460,0.045572
202,1374,0.083828
203,628,0.003663
1466,1643,0.027681
204,1612,0.047683
204,997,0.022337
204,1223,0.004540
205,628,0.086751
205,432,0.004671
205,1739,0.014564
205,1414,0.008254
205,1254,0.034601
205,340,0.006224
207,1870,0.003097
207,1374,0.005596
207,319,0.024124
208,1199,0.009374
208,432,0.015721
208,431,0.018887
1181,460,0.048083
211,1673,0.163403
211,554,0.021455
211,1829,0.026243
1012,713,0.068266
1012,1050,0.016161
1012,319,0.002984
1012,628,0.006624
1012,1643,0.013213
1012,1872,0.017939
1012,1507,0.026837
213,1739,0.023440
341,1201,0.005407
341,497,0.157121
341,1829,0.030254
341,1223,0.027216
341,628,0.018871
341,1228,0.047290
341,549,0.029285
341,319,0.048964
341,1414,0.004258
341,1254,0.012042
215,1374,0.002798
215,1739,0.013351
216,1082,0.030560
216,287,0.016747
216,628,0.010242
216,781,0.005714
216,290,0.133484
216,1104,0.035477
216,1137,0.030706
216,467,0.039776
216,1196,0.190408
216,988,0.013926
216,923,0.003378
216,1142,0.020169
216,1147,0.059573
216,1366,0.141293
216,1259,0.008282
216,1152,0.015706
216,1311,0.019997
216,305,0.003540
216,1256,0.003301
216,1433,0.009614
216,306,0.011374
216,338,0.046784
216,1758,0.037030
216,1376,0.024512
216,1739,0.034300
216,868,0.029534
216,455,0.014669
216,1511,0.075946
216,1318,0.007527
216,1631,0.025730
216,1344,0.071717
216,1851,0.027469
216,1621,0.024626
216,1320,0.015410
216,1295,0.092525
216,1608,0.144723
216,1297,0.025831
216,751,0.013622
216,1660,0.003001
216,1908,0.068663
216,1821,0.012634
216,1062,0.012137
216,1524,0.011559
216,1677,0.003837
216,1593,0.022385
216,1408,0.016031
216,36,0.086373
216,1721,0.013556
216,1505,0.017479
216,1014,0.055615
